Time (Seconds),Phase Error (ns),Frequency Error (ns/ns),Temperature (deg C),Regression,Residual,,Aging Factor (1/s),Temperature Dependence (1/degC),Offset
97495.5,1669.723141,2.57E-11,25.7567287,2.85563E-11,2.83E-12,,,,
97505.5,1669.980485,2.57E-11,25.75666495,2.85636E-11,2.83E-12,,,,
97515.5,1670.237885,2.57E-11,25.7566012,2.85709E-11,2.83E-12,,,,
97525.5,1670.495342,2.57E-11,25.75653746,2.85782E-11,2.83E-12,,,,
97535.5,1670.752855,2.58E-11,25.75647372,2.85855E-11,2.83E-12,,,,
97545.5,1671.010426,2.58E-11,25.75640997,2.85928E-11,2.84E-12,,,,
97555.5,1671.268053,2.58E-11,25.75634624,2.86001E-11,2.84E-12,,,,
97565.5,1671.525738,2.58E-11,25.7562825,2.86074E-11,2.84E-12,,,,
97575.5,1671.783479,2.58E-11,25.75621876,2.86146E-11,2.84E-12,,,,
97585.5,1672.041278,2.58E-11,25.75615503,2.86219E-11,2.84E-12,,,,
97595.5,1672.299134,2.58E-11,25.7560913,2.86292E-11,2.84E-12,,,,
97605.5,1672.557047,2.58E-11,25.75602758,2.86365E-11,2.85E-12,,,,
97615.5,1672.815018,2.58E-11,25.75596385,2.86438E-11,2.85E-12,,,,
97625.5,1673.073045,2.58E-11,25.75590013,2.86511E-11,2.85E-12,,,,
97635.5,1673.331131,2.58E-11,25.75583642,2.86584E-11,2.85E-12,,,,
97645.5,1673.589273,2.58E-11,25.7557727,2.86657E-11,2.85E-12,,,,
97655.5,1673.847472,2.58E-11,25.75570899,2.8673E-11,2.85E-12,,,,
97665.5,1674.10573,2.58E-11,25.75564528,2.86803E-11,2.85E-12,,,,
97675.5,1674.364046,2.58E-11,25.75558157,2.86876E-11,2.86E-12,,,,
97685.5,1674.62242,2.58E-11,25.75551787,2.86949E-11,2.86E-12,,,,
97695.5,1674.880851,2.58E-11,25.75545417,2.87022E-11,2.86E-12,,,,
97705.5,1675.13934,2.58E-11,25.75539048,2.87095E-11,2.86E-12,,,,
97715.5,1675.397887,2.59E-11,25.75532679,2.87168E-11,2.86E-12,,,,
97725.5,1675.656492,2.59E-11,25.7552631,2.87241E-11,2.86E-12,,,,
97735.5,1675.915154,2.59E-11,25.75519942,2.87314E-11,2.87E-12,,,,
97745.5,1676.173875,2.59E-11,25.75513573,2.87387E-11,2.87E-12,,,,
97755.5,1676.432654,2.59E-11,25.75507206,2.87459E-11,2.87E-12,,,,
97765.5,1676.691492,2.59E-11,25.75500839,2.87532E-11,2.87E-12,,,,
97775.5,1676.950388,2.59E-11,25.75494472,2.87605E-11,2.87E-12,,,,
97785.5,1677.209341,2.59E-11,25.75488106,2.87678E-11,2.87E-12,,,,
97795.5,1677.468353,2.59E-11,25.7548174,2.87751E-11,2.87E-12,,,,
97805.5,1677.727424,2.59E-11,25.75475374,2.87824E-11,2.88E-12,,,,
97815.5,1677.986554,2.59E-11,25.75469009,2.87897E-11,2.88E-12,,,,
97825.5,1678.245741,2.59E-11,25.75462644,2.8797E-11,2.88E-12,,,,
97835.5,1678.504987,2.59E-11,25.7545628,2.88043E-11,2.88E-12,,,,
97845.5,1678.764292,2.59E-11,25.75449916,2.88116E-11,2.88E-12,,,,
97855.5,1679.023656,2.59E-11,25.75443553,2.88189E-11,2.88E-12,,,,
97865.5,1679.283078,2.59E-11,25.7543719,2.88261E-11,2.88E-12,,,,
97875.5,1679.542559,2.59E-11,25.75430828,2.88334E-11,2.89E-12,,,,
97885.5,1679.8021,2.60E-11,25.75424467,2.88407E-11,2.89E-12,,,,
97895.5,1680.061699,2.60E-11,25.75418106,2.8848E-11,2.89E-12,,,,
97905.5,1680.321357,2.60E-11,25.75411745,2.88553E-11,2.89E-12,,,,
97915.5,1680.581073,2.60E-11,25.75405385,2.88626E-11,2.89E-12,,,,
97925.5,1680.840849,2.60E-11,25.75399025,2.88699E-11,2.89E-12,,,,
97935.5,1681.100686,2.60E-11,25.75392666,2.88772E-11,2.89E-12,,,,
97945.5,1681.36058,2.60E-11,25.75386307,2.88845E-11,2.90E-12,,,,
97955.5,1681.620535,2.60E-11,25.75379949,2.88917E-11,2.90E-12,,,,
97965.5,1681.880548,2.60E-11,25.75373592,2.8899E-11,2.90E-12,,,,
97975.5,1682.140621,2.60E-11,25.75367235,2.89063E-11,2.90E-12,,,,
97985.5,1682.400753,2.60E-11,25.75360879,2.89136E-11,2.90E-12,,,,
97995.5,1682.660945,2.60E-11,25.75354524,2.89209E-11,2.90E-12,,,,
98005.5,1682.921195,2.60E-11,25.75348168,2.89282E-11,2.90E-12,,,,
98015.5,1683.181507,2.60E-11,25.75341814,2.89355E-11,2.90E-12,,,,
98025.5,1683.441877,2.60E-11,25.7533546,2.89427E-11,2.91E-12,,,,
98035.5,1683.702308,2.60E-11,25.75329107,2.895E-11,2.91E-12,,,,
98045.5,1683.962798,2.60E-11,25.75322755,2.89573E-11,2.91E-12,,,,
98055.5,1684.223347,2.61E-11,25.75316403,2.89646E-11,2.91E-12,,,,
98065.5,1684.483958,2.61E-11,25.75310052,2.89719E-11,2.91E-12,,,,
98075.5,1684.744628,2.61E-11,25.75303702,2.89792E-11,2.91E-12,,,,
98085.5,1685.005358,2.61E-11,25.75297352,2.89864E-11,2.91E-12,,,,
98095.5,1685.266147,2.61E-11,25.75291003,2.89937E-11,2.91E-12,,,,
98105.5,1685.526998,2.61E-11,25.75284654,2.9001E-11,2.92E-12,,,,
98115.5,1685.787908,2.61E-11,25.75278306,2.90083E-11,2.92E-12,,,,
98125.5,1686.048878,2.61E-11,25.7527196,2.90156E-11,2.92E-12,,,,
98135.5,1686.309909,2.61E-11,25.75265613,2.90228E-11,2.92E-12,,,,
98145.5,1686.571001,2.61E-11,25.75259268,2.90301E-11,2.92E-12,,,,
98155.5,1686.832152,2.61E-11,25.75252923,2.90374E-11,2.92E-12,,,,
98165.5,1687.093365,2.61E-11,25.75246579,2.90447E-11,2.92E-12,,,,
98175.5,1687.354638,2.61E-11,25.75240236,2.9052E-11,2.92E-12,,,,
98185.5,1687.615971,2.61E-11,25.75233894,2.90592E-11,2.93E-12,,,,
98195.5,1687.877364,2.61E-11,25.75227552,2.90665E-11,2.93E-12,,,,
98205.5,1688.138819,2.61E-11,25.75221211,2.90738E-11,2.93E-12,,,,
98215.5,1688.400335,2.62E-11,25.75214871,2.90811E-11,2.93E-12,,,,
98225.5,1688.661912,2.62E-11,25.75208531,2.90883E-11,2.93E-12,,,,
98235.5,1688.923547,2.62E-11,25.75202193,2.90956E-11,2.93E-12,,,,
98245.5,1689.185245,2.62E-11,25.75195855,2.91029E-11,2.93E-12,,,,
98255.5,1689.447004,2.62E-11,25.75189518,2.91102E-11,2.93E-12,,,,
98265.5,1689.708825,2.62E-11,25.75183182,2.91174E-11,2.94E-12,,,,
98275.5,1689.970704,2.62E-11,25.75176847,2.91247E-11,2.94E-12,,,,
98285.5,1690.232647,2.62E-11,25.75170513,2.9132E-11,2.94E-12,,,,
98295.5,1690.49465,2.62E-11,25.75164179,2.91393E-11,2.94E-12,,,,
98305.5,1690.756715,2.62E-11,25.75157846,2.91465E-11,2.94E-12,,,,
98315.5,1691.018842,2.62E-11,25.75151515,2.91538E-11,2.94E-12,,,,
98325.5,1691.281028,2.62E-11,25.75145184,2.91611E-11,2.94E-12,,,,
98335.5,1691.543277,2.62E-11,25.75138854,2.91683E-11,2.94E-12,,,,
98345.5,1691.805587,2.62E-11,25.75132525,2.91756E-11,2.94E-12,,,,
98355.5,1692.067958,2.62E-11,25.75126197,2.91829E-11,2.95E-12,,,,
98365.5,1692.330391,2.62E-11,25.7511987,2.91901E-11,2.95E-12,,,,
98375.5,1692.592886,2.62E-11,25.75113543,2.91974E-11,2.95E-12,,,,
98385.5,1692.855443,2.63E-11,25.75107218,2.92047E-11,2.95E-12,,,,
98395.5,1693.118061,2.63E-11,25.75100894,2.92119E-11,2.95E-12,,,,
98405.5,1693.38074,2.63E-11,25.75094571,2.92192E-11,2.95E-12,,,,
98415.5,1693.643483,2.63E-11,25.75088248,2.92265E-11,2.95E-12,,,,
98425.5,1693.906285,2.63E-11,25.75081927,2.92337E-11,2.95E-12,,,,
98435.5,1694.169151,2.63E-11,25.75075606,2.9241E-11,2.95E-12,,,,
98445.5,1694.432078,2.63E-11,25.75069287,2.92483E-11,2.96E-12,,,,
98455.5,1694.695069,2.63E-11,25.75062968,2.92555E-11,2.96E-12,,,,
98465.5,1694.958121,2.63E-11,25.75056651,2.92628E-11,2.96E-12,,,,
98475.5,1695.221234,2.63E-11,25.75050335,2.92701E-11,2.96E-12,,,,
98485.5,1695.484411,2.63E-11,25.75044019,2.92773E-11,2.96E-12,,,,
98495.5,1695.747649,2.63E-11,25.75037705,2.92846E-11,2.96E-12,,,,
98505.5,1696.010951,2.63E-11,25.75031392,2.92918E-11,2.96E-12,,,,
98515.5,1696.274314,2.63E-11,25.75025079,2.92991E-11,2.96E-12,,,,
98525.5,1696.537738,2.63E-11,25.75018768,2.93064E-11,2.96E-12,,,,
98535.5,1696.801225,2.63E-11,25.75012458,2.93136E-11,2.96E-12,,,,
98545.5,1697.064777,2.64E-11,25.75006149,2.93209E-11,2.97E-12,,,,
98555.5,1697.32839,2.64E-11,25.74999841,2.93281E-11,2.97E-12,,,,
98565.5,1697.592065,2.64E-11,25.74993534,2.93354E-11,2.97E-12,,,,
98575.5,1697.855805,2.64E-11,25.74987229,2.93426E-11,2.97E-12,,,,
98585.5,1698.119604,2.64E-11,25.74980924,2.93499E-11,2.97E-12,,,,
98595.5,1698.383469,2.64E-11,25.74974621,2.93571E-11,2.97E-12,,,,
98605.5,1698.647396,2.64E-11,25.74968319,2.93644E-11,2.97E-12,,,,
98615.5,1698.911385,2.64E-11,25.74962018,2.93717E-11,2.97E-12,,,,
98625.5,1699.175438,2.64E-11,25.74955718,2.93789E-11,2.97E-12,,,,
98635.5,1699.439553,2.64E-11,25.74949419,2.93862E-11,2.97E-12,,,,
98645.5,1699.703732,2.64E-11,25.74943121,2.93934E-11,2.98E-12,,,,
98655.5,1699.967975,2.64E-11,25.74936825,2.94007E-11,2.98E-12,,,,
98665.5,1700.232279,2.64E-11,25.7493053,2.94079E-11,2.98E-12,,,,
98675.5,1700.496648,2.64E-11,25.74924236,2.94152E-11,2.98E-12,,,,
98685.5,1700.761078,2.64E-11,25.74917943,2.94224E-11,2.98E-12,,,,
98695.5,1701.025573,2.64E-11,25.74911651,2.94296E-11,2.98E-12,,,,
98705.5,1701.290131,2.65E-11,25.74905361,2.94369E-11,2.98E-12,,,,
98715.5,1701.554753,2.65E-11,25.74899072,2.94441E-11,2.98E-12,,,,
98725.5,1701.819438,2.65E-11,25.74892784,2.94514E-11,2.98E-12,,,,
98735.5,1702.084187,2.65E-11,25.74886497,2.94586E-11,2.98E-12,,,,
98745.5,1702.348998,2.65E-11,25.74880212,2.94659E-11,2.98E-12,,,,
98755.5,1702.613874,2.65E-11,25.74873928,2.94731E-11,2.99E-12,,,,
98765.5,1702.878813,2.65E-11,25.74867645,2.94804E-11,2.99E-12,,,,
98775.5,1703.143817,2.65E-11,25.74861364,2.94876E-11,2.99E-12,,,,
98785.5,1703.408882,2.65E-11,25.74855083,2.94948E-11,2.99E-12,,,,
98795.5,1703.674014,2.65E-11,25.74848805,2.95021E-11,2.99E-12,,,,
98805.5,1703.939208,2.65E-11,25.74842527,2.95093E-11,2.99E-12,,,,
98815.5,1704.204467,2.65E-11,25.74836251,2.95166E-11,2.99E-12,,,,
98825.5,1704.469789,2.65E-11,25.74829976,2.95238E-11,2.99E-12,,,,
98835.5,1704.735176,2.65E-11,25.74823702,2.9531E-11,2.99E-12,,,,
98845.5,1705.000626,2.65E-11,25.7481743,2.95383E-11,2.99E-12,,,,
98855.5,1705.266141,2.66E-11,25.74811159,2.95455E-11,2.99E-12,,,,
98865.5,1705.531719,2.66E-11,25.7480489,2.95527E-11,2.99E-12,,,,
98875.5,1705.797362,2.66E-11,25.74798621,2.956E-11,3.00E-12,,,,
98885.5,1706.063069,2.66E-11,25.74792355,2.95672E-11,3.00E-12,,,,
98895.5,1706.32884,2.66E-11,25.7478609,2.95744E-11,3.00E-12,,,,
98905.5,1706.594677,2.66E-11,25.74779826,2.95817E-11,3.00E-12,,,,
98915.5,1706.860578,2.66E-11,25.74773563,2.95889E-11,3.00E-12,,,,
98925.5,1707.126541,2.66E-11,25.74767302,2.95961E-11,3.00E-12,,,,
98935.5,1707.392571,2.66E-11,25.74761043,2.96033E-11,3.00E-12,,,,
98945.5,1707.658665,2.66E-11,25.74754784,2.96106E-11,3.00E-12,,,,
98955.5,1707.924825,2.66E-11,25.74748528,2.96178E-11,3.00E-12,,,,
98965.5,1708.191047,2.66E-11,25.74742273,2.9625E-11,3.00E-12,,,,
98975.5,1708.457336,2.66E-11,25.74736019,2.96322E-11,3.00E-12,,,,
98985.5,1708.723689,2.66E-11,25.74729766,2.96395E-11,3.00E-12,,,,
98995.5,1708.990107,2.66E-11,25.74723516,2.96467E-11,3.00E-12,,,,
99005.5,1709.256588,2.66E-11,25.74717266,2.96539E-11,3.01E-12,,,,
99015.5,1709.523136,2.67E-11,25.74711019,2.96611E-11,3.01E-12,,,,
99025.5,1709.789749,2.67E-11,25.74704773,2.96684E-11,3.01E-12,,,,
99035.5,1710.056426,2.67E-11,25.74698528,2.96756E-11,3.01E-12,,,,
99045.5,1710.323168,2.67E-11,25.74692285,2.96828E-11,3.01E-12,,,,
99055.5,1710.589975,2.67E-11,25.74686043,2.969E-11,3.01E-12,,,,
99065.5,1710.856848,2.67E-11,25.74679803,2.96972E-11,3.01E-12,,,,
99075.5,1711.123787,2.67E-11,25.74673564,2.97044E-11,3.01E-12,,,,
99085.5,1711.39079,2.67E-11,25.74667327,2.97117E-11,3.01E-12,,,,
99095.5,1711.657858,2.67E-11,25.74661092,2.97189E-11,3.01E-12,,,,
99105.5,1711.924992,2.67E-11,25.74654858,2.97261E-11,3.01E-12,,,,
99115.5,1712.192191,2.67E-11,25.74648626,2.97333E-11,3.01E-12,,,,
99125.5,1712.459456,2.67E-11,25.74642396,2.97405E-11,3.01E-12,,,,
99135.5,1712.726787,2.67E-11,25.74636167,2.97477E-11,3.01E-12,,,,
99145.5,1712.994182,2.67E-11,25.74629939,2.97549E-11,3.02E-12,,,,
99155.5,1713.261643,2.67E-11,25.74623714,2.97621E-11,3.02E-12,,,,
99165.5,1713.52917,2.68E-11,25.7461749,2.97693E-11,3.02E-12,,,,
99175.5,1713.796762,2.68E-11,25.74611267,2.97765E-11,3.02E-12,,,,
99185.5,1714.064421,2.68E-11,25.74605047,2.97837E-11,3.02E-12,,,,
99195.5,1714.332146,2.68E-11,25.74598828,2.97909E-11,3.02E-12,,,,
99205.5,1714.599935,2.68E-11,25.7459261,2.97981E-11,3.02E-12,,,,
99215.5,1714.86779,2.68E-11,25.74586394,2.98053E-11,3.02E-12,,,,
99225.5,1715.135713,2.68E-11,25.74580181,2.98125E-11,3.02E-12,,,,
99235.5,1715.403702,2.68E-11,25.74573968,2.98197E-11,3.02E-12,,,,
99245.5,1715.671756,2.68E-11,25.74567758,2.98269E-11,3.02E-12,,,,
99255.5,1715.939875,2.68E-11,25.74561549,2.98341E-11,3.02E-12,,,,
99265.5,1716.208061,2.68E-11,25.74555342,2.98413E-11,3.02E-12,,,,
99275.5,1716.476313,2.68E-11,25.74549136,2.98485E-11,3.02E-12,,,,
99285.5,1716.744631,2.68E-11,25.74542933,2.98557E-11,3.02E-12,,,,
99295.5,1717.013016,2.68E-11,25.74536731,2.98629E-11,3.02E-12,,,,
99305.5,1717.281467,2.68E-11,25.74530531,2.98701E-11,3.03E-12,,,,
99315.5,1717.549984,2.69E-11,25.74524333,2.98773E-11,3.03E-12,,,,
99325.5,1717.818569,2.69E-11,25.74518136,2.98845E-11,3.03E-12,,,,
99335.5,1718.087218,2.69E-11,25.74511942,2.98917E-11,3.03E-12,,,,
99345.5,1718.355935,2.69E-11,25.74505749,2.98989E-11,3.03E-12,,,,
99355.5,1718.624718,2.69E-11,25.74499557,2.99061E-11,3.03E-12,,,,
99365.5,1718.893567,2.69E-11,25.74493369,2.99132E-11,3.03E-12,,,,
99375.5,1719.162485,2.69E-11,25.74487181,2.99204E-11,3.03E-12,,,,
99385.5,1719.431466,2.69E-11,25.74480996,2.99276E-11,3.03E-12,,,,
99395.5,1719.700517,2.69E-11,25.74474812,2.99348E-11,3.03E-12,,,,
99405.5,1719.969634,2.69E-11,25.7446863,2.9942E-11,3.03E-12,,,,
99415.5,1720.238816,2.69E-11,25.7446245,2.99492E-11,3.03E-12,,,,
99425.5,1720.508066,2.69E-11,25.74456272,2.99563E-11,3.03E-12,,,,
99435.5,1720.777384,2.69E-11,25.74450096,2.99635E-11,3.03E-12,,,,
99445.5,1721.046768,2.69E-11,25.74443922,2.99707E-11,3.03E-12,,,,
99455.5,1721.316219,2.69E-11,25.74437749,2.99779E-11,3.03E-12,,,,
99465.5,1721.585737,2.70E-11,25.74431579,2.9985E-11,3.03E-12,,,,
99475.5,1721.855321,2.70E-11,25.74425411,2.99922E-11,3.03E-12,,,,
99485.5,1722.124974,2.70E-11,25.74419244,2.99994E-11,3.03E-12,,,,
99495.5,1722.394693,2.70E-11,25.74413079,3.00066E-11,3.03E-12,,,,
99505.5,1722.664481,2.70E-11,25.74406916,3.00137E-11,3.03E-12,,,,
99515.5,1722.934334,2.70E-11,25.74400756,3.00209E-11,3.04E-12,,,,
99525.5,1723.204255,2.70E-11,25.74394597,3.00281E-11,3.04E-12,,,,
99535.5,1723.474243,2.70E-11,25.7438844,3.00352E-11,3.04E-12,,,,
99545.5,1723.744299,2.70E-11,25.74382286,3.00424E-11,3.04E-12,,,,
99555.5,1724.014422,2.70E-11,25.74376133,3.00496E-11,3.04E-12,,,,
99565.5,1724.284613,2.70E-11,25.74369982,3.00567E-11,3.04E-12,,,,
99575.5,1724.554872,2.70E-11,25.74363833,3.00639E-11,3.04E-12,,,,
99585.5,1724.825199,2.70E-11,25.74357687,3.0071E-11,3.04E-12,,,,
99595.5,1725.095591,2.70E-11,25.74351542,3.00782E-11,3.04E-12,,,,
99605.5,1725.366052,2.70E-11,25.74345399,3.00854E-11,3.04E-12,,,,
99615.5,1725.636582,2.71E-11,25.74339259,3.00925E-11,3.04E-12,,,,
99625.5,1725.907177,2.71E-11,25.7433312,3.00997E-11,3.04E-12,,,,
99635.5,1726.177842,2.71E-11,25.74326984,3.01068E-11,3.04E-12,,,,
99645.5,1726.448574,2.71E-11,25.7432085,3.0114E-11,3.04E-12,,,,
99655.5,1726.719375,2.71E-11,25.74314717,3.01211E-11,3.04E-12,,,,
99665.5,1726.990242,2.71E-11,25.74308587,3.01283E-11,3.04E-12,,,,
99675.5,1727.261177,2.71E-11,25.74302459,3.01354E-11,3.04E-12,,,,
99685.5,1727.532181,2.71E-11,25.74296333,3.01426E-11,3.04E-12,,,,
99695.5,1727.803253,2.71E-11,25.74290209,3.01497E-11,3.04E-12,,,,
99705.5,1728.074393,2.71E-11,25.74284087,3.01569E-11,3.04E-12,,,,
99715.5,1728.345603,2.71E-11,25.74277968,3.0164E-11,3.04E-12,,,,
99725.5,1728.616879,2.71E-11,25.74271851,3.01711E-11,3.04E-12,,,,
99735.5,1728.888223,2.71E-11,25.74265735,3.01783E-11,3.04E-12,,,,
99745.5,1729.159636,2.71E-11,25.74259622,3.01854E-11,3.04E-12,,,,
99755.5,1729.431118,2.71E-11,25.74253512,3.01926E-11,3.04E-12,,,,
99765.5,1729.702667,2.72E-11,25.74247403,3.01997E-11,3.04E-12,,,,
99775.5,1729.974285,2.72E-11,25.74241296,3.02068E-11,3.05E-12,,,,
99785.5,1730.245971,2.72E-11,25.74235192,3.0214E-11,3.05E-12,,,,
99795.5,1730.517725,2.72E-11,25.7422909,3.02211E-11,3.05E-12,,,,
99805.5,1730.789548,2.72E-11,25.7422299,3.02282E-11,3.05E-12,,,,
99815.5,1731.061441,2.72E-11,25.74216892,3.02354E-11,3.05E-12,,,,
99825.5,1731.333401,2.72E-11,25.74210797,3.02425E-11,3.05E-12,,,,
99835.5,1731.60543,2.72E-11,25.74204704,3.02496E-11,3.05E-12,,,,
99845.5,1731.877527,2.72E-11,25.74198613,3.02568E-11,3.05E-12,,,,
99855.5,1732.149694,2.72E-11,25.74192525,3.02639E-11,3.05E-12,,,,
99865.5,1732.421929,2.72E-11,25.74186439,3.0271E-11,3.05E-12,,,,
99875.5,1732.694232,2.72E-11,25.74180355,3.02781E-11,3.05E-12,,,,
99885.5,1732.966605,2.72E-11,25.74174273,3.02852E-11,3.05E-12,,,,
99895.5,1733.239049,2.72E-11,25.74168194,3.02924E-11,3.05E-12,,,,
99905.5,1733.511558,2.73E-11,25.74162117,3.02995E-11,3.05E-12,,,,
99915.5,1733.784137,2.73E-11,25.74156042,3.03066E-11,3.05E-12,,,,
99925.5,1734.056786,2.73E-11,25.7414997,3.03137E-11,3.05E-12,,,,
99935.5,1734.329504,2.73E-11,25.741439,3.03208E-11,3.05E-12,,,,
99945.5,1734.60229,2.73E-11,25.74137832,3.03279E-11,3.05E-12,,,,
99955.5,1734.875145,2.73E-11,25.74131767,3.03351E-11,3.05E-12,,,,
99965.5,1735.148071,2.73E-11,25.74125704,3.03422E-11,3.05E-12,,,,
99975.5,1735.421066,2.73E-11,25.74119643,3.03493E-11,3.05E-12,,,,
99985.5,1735.694128,2.73E-11,25.74113585,3.03564E-11,3.05E-12,,,,
99995.5,1735.967261,2.73E-11,25.74107529,3.03635E-11,3.05E-12,,,,
100006,1736.254124,2.73E-11,25.74101173,3.03709E-11,3.05E-12,,,,
100016,1736.527399,2.73E-11,25.74095123,3.0378E-11,3.05E-12,,,,
100026,1736.800744,2.73E-11,25.74089074,3.03851E-11,3.05E-12,,,,
100036,1737.074158,2.73E-11,25.74083028,3.03922E-11,3.05E-12,,,,
100046,1737.34764,2.73E-11,25.74076985,3.03993E-11,3.05E-12,,,,
100056,1737.621193,2.74E-11,25.74070943,3.04064E-11,3.05E-12,,,,
100066,1737.894816,2.74E-11,25.74064905,3.04135E-11,3.05E-12,,,,
100076,1738.168507,2.74E-11,25.74058869,3.04206E-11,3.05E-12,,,,
100086,1738.442269,2.74E-11,25.74052835,3.04277E-11,3.05E-12,,,,
100096,1738.7161,2.74E-11,25.74046804,3.04348E-11,3.05E-12,,,,
100106,1738.990001,2.74E-11,25.74040775,3.04419E-11,3.05E-12,,,,
100116,1739.263972,2.74E-11,25.7403475,3.0449E-11,3.05E-12,,,,
100126,1739.538012,2.74E-11,25.74028726,3.04561E-11,3.05E-12,,,,
100136,1739.812123,2.74E-11,25.74022705,3.04632E-11,3.05E-12,,,,
100146,1740.086303,2.74E-11,25.74016686,3.04702E-11,3.05E-12,,,,
100156,1740.360553,2.74E-11,25.7401067,3.04773E-11,3.05E-12,,,,
100166,1740.634873,2.74E-11,25.74004657,3.04844E-11,3.05E-12,,,,
100176,1740.909264,2.74E-11,25.73998646,3.04915E-11,3.05E-12,,,,
100186,1741.183724,2.74E-11,25.73992638,3.04986E-11,3.05E-12,,,,
100196,1741.458253,2.75E-11,25.73986632,3.05056E-11,3.05E-12,,,,
100206,1741.732854,2.75E-11,25.73980629,3.05127E-11,3.05E-12,,,,
100216,1742.007523,2.75E-11,25.73974628,3.05198E-11,3.05E-12,,,,
100226,1742.282264,2.75E-11,25.73968631,3.05269E-11,3.05E-12,,,,
100236,1742.557075,2.75E-11,25.73962635,3.05339E-11,3.05E-12,,,,
100246,1742.831955,2.75E-11,25.73956643,3.0541E-11,3.05E-12,,,,
100256,1743.106907,2.75E-11,25.73950652,3.05481E-11,3.05E-12,,,,
100266,1743.381929,2.75E-11,25.73944665,3.05551E-11,3.05E-12,,,,
100276,1743.65702,2.75E-11,25.7393868,3.05622E-11,3.05E-12,,,,
100286,1743.932184,2.75E-11,25.73932698,3.05692E-11,3.05E-12,,,,
100296,1744.207415,2.75E-11,25.73926719,3.05763E-11,3.05E-12,,,,
100306,1744.482719,2.75E-11,25.73920742,3.05834E-11,3.05E-12,,,,
100316,1744.758093,2.75E-11,25.73914768,3.05904E-11,3.05E-12,,,,
100326,1745.033537,2.75E-11,25.73908796,3.05975E-11,3.05E-12,,,,
100336,1745.309051,2.76E-11,25.73902828,3.06045E-11,3.05E-12,,,,
100346,1745.584638,2.76E-11,25.73896862,3.06116E-11,3.05E-12,,,,
100356,1745.860294,2.76E-11,25.73890899,3.06186E-11,3.05E-12,,,,
100366,1746.136021,2.76E-11,25.73884938,3.06257E-11,3.05E-12,,,,
100376,1746.41182,2.76E-11,25.73878981,3.06327E-11,3.05E-12,,,,
100386,1746.687687,2.76E-11,25.73873026,3.06398E-11,3.05E-12,,,,
100396,1746.963626,2.76E-11,25.73867074,3.06468E-11,3.05E-12,,,,
100406,1747.239637,2.76E-11,25.73861124,3.06539E-11,3.05E-12,,,,
100416,1747.515717,2.76E-11,25.73855178,3.06609E-11,3.05E-12,,,,
100426,1747.791869,2.76E-11,25.73849234,3.06679E-11,3.05E-12,,,,
100436,1748.068092,2.76E-11,25.73843293,3.0675E-11,3.05E-12,,,,
100446,1748.344386,2.76E-11,25.73837355,3.0682E-11,3.05E-12,,,,
100456,1748.620751,2.76E-11,25.73831419,3.0689E-11,3.05E-12,,,,
100466,1748.897186,2.76E-11,25.73825487,3.06961E-11,3.05E-12,,,,
100476,1749.173693,2.77E-11,25.73819557,3.07031E-11,3.05E-12,,,,
100486,1749.450271,2.77E-11,25.7381363,3.07101E-11,3.05E-12,,,,
100496,1749.726921,2.77E-11,25.73807706,3.07171E-11,3.05E-12,,,,
100506,1750.003641,2.77E-11,25.73801784,3.07242E-11,3.05E-12,,,,
100516,1750.280433,2.77E-11,25.73795866,3.07312E-11,3.05E-12,,,,
100526,1750.557295,2.77E-11,25.73789951,3.07382E-11,3.05E-12,,,,
100536,1750.83423,2.77E-11,25.73784038,3.07452E-11,3.05E-12,,,,
100546,1751.111235,2.77E-11,25.73778128,3.07523E-11,3.05E-12,,,,
100556,1751.388312,2.77E-11,25.73772221,3.07593E-11,3.05E-12,,,,
100566,1751.66546,2.77E-11,25.73766318,3.07663E-11,3.05E-12,,,,
100576,1751.94268,2.77E-11,25.73760417,3.07733E-11,3.05E-12,,,,
100586,1752.219971,2.77E-11,25.73754519,3.07803E-11,3.05E-12,,,,
100596,1752.497334,2.77E-11,25.73748624,3.07873E-11,3.05E-12,,,,
100606,1752.774768,2.77E-11,25.73742732,3.07943E-11,3.05E-12,,,,
100616,1753.052274,2.78E-11,25.73736843,3.08013E-11,3.05E-12,,,,
100626,1753.329851,2.78E-11,25.73730956,3.08083E-11,3.05E-12,,,,
100636,1753.607501,2.78E-11,25.73725073,3.08153E-11,3.05E-12,,,,
100646,1753.885221,2.78E-11,25.73719193,3.08223E-11,3.05E-12,,,,
100656,1754.163013,2.78E-11,25.73713316,3.08293E-11,3.05E-12,,,,
100666,1754.440879,2.78E-11,25.73707442,3.08363E-11,3.05E-12,,,,
100676,1754.718814,2.78E-11,25.73701571,3.08433E-11,3.05E-12,,,,
100686,1754.996821,2.78E-11,25.73695702,3.08503E-11,3.05E-12,,,,
100696,1755.274901,2.78E-11,25.73689837,3.08573E-11,3.05E-12,,,,
100706,1755.553053,2.78E-11,25.73683975,3.08643E-11,3.05E-12,,,,
100716,1755.831276,2.78E-11,25.73678116,3.08713E-11,3.05E-12,,,,
100726,1756.109572,2.78E-11,25.7367226,3.08783E-11,3.05E-12,,,,
100736,1756.387939,2.78E-11,25.73666407,3.08853E-11,3.05E-12,,,,
100746,1756.666377,2.78E-11,25.73660557,3.08922E-11,3.05E-12,,,,
100756,1756.944888,2.79E-11,25.7365471,3.08992E-11,3.05E-12,,,,
